,date,source,title,author,url
85,2023-01-31T13:08:22Z,"{'id': 'fox-news', 'name': 'Fox News'}",Senate Dems call out Biden admin's 'stonewall' of classified docs found at president's home,Ronn Blitzer,https://www.foxnews.com/politics/senate-dems-call-biden-admins-stonewall-classified-docs-found-presidents-home
86,2023-01-26T03:30:19Z,"{'id': 'fox-news', 'name': 'Fox News'}","DOJ officials 'frustrated,' 'irritated' with Biden team over classified docs scandal: report",Joe Silverstein,https://www.foxnews.com/media/doj-officials-frustrated-irritated-biden-team-classified-docs-scandal-report
87,2023-01-20T15:29:08Z,"{'id': 'fox-news', 'name': 'Fox News'}",Virginia Democratic Sen. Tim Kaine to run for re-election in 2024,Timothy Nerozzi,https://www.foxnews.com/politics/virginia-democratic-sen-tim-kaine-run-re-election-2024
88,2023-01-20T03:41:22Z,"{'id': 'fox-news', 'name': 'Fox News'}",SEAN HANNITY: Hunter Biden's proximity to classified docs is 'concerning',Fox News Staff,https://www.foxnews.com/media/sean-hannity-hunter-biden-classified-documents-delware
89,2023-01-03T11:56:15Z,"{'id': 'fox-news', 'name': 'Fox News'}","Bills share update on Hamlin's scary collapse, Idaho suspect's lawyer drops bombshell and more top headlines",Fox News,https://www.foxnews.com/us/buffalo-bills-update-damar-hamlin-on-field-collapse
90,2023-01-04T19:16:58Z,"{'id': 'fox-news', 'name': 'Fox News'}",Republican who backed McCarthy votes ‘present’ in fourth round of voting for House speaker,"Peter Kasperowicz, Brianna Herlihy",https://www.foxnews.com/politics/republican-backed-mccarthy-votes-present-fourth-round-voting-house-speaker
91,2023-01-16T23:17:52Z,"{'id': 'fox-news', 'name': 'Fox News'}","President Biden calls Republicans 'fiscally demented' during MLK Day speech, amid docs scandal, inflation",Aubrie Spady,https://www.foxnews.com/politics/president-biden-republicans-fiscally-demented-mlk-day-speech-docs-scandal-inflation
92,2023-01-06T23:14:17Z,"{'id': 'fox-news', 'name': 'Fox News'}",Biden links 'sick insurrectionists' to death of Capitol Police officer killed by Nation of Islam supporter,Houston Keene,https://www.foxnews.com/politics/biden-links-sick-insurrectionists-death-capitol-police-officer-killed-nation-islam-supporter
93,2023-01-05T17:44:03Z,"{'id': 'fox-news', 'name': 'Fox News'}","Matt Gaetz admits Kevin McCarthy might win House speaker vote, but with a major caveat",Brandon Gillespie,https://www.foxnews.com/politics/matt-gaetz-admits-kevin-mccarthy-might-win-house-speaker-vote-major-caveat
94,2023-01-06T04:00:35Z,"{'id': 'fox-news', 'name': 'Fox News'}",SEAN HANNITY: Republicans should heed Ronald Reagan's advice amid speaker battle,Fox News Staff,https://www.foxnews.com/media/sean-hannity-ronald-reagan-advice-speaker-battle
95,2023-01-19T01:30:53Z,"{'id': 'fox-news', 'name': 'Fox News'}",Facebook to allow pictures of naked breasts for trans and non-binary people but not for cis-gender women,Joe Silverstein,https://www.foxnews.com/media/facebook-allow-pictures-naked-breasts-trans-non-binary-people-not-cis-gender-women
96,2023-01-27T05:03:08Z,"{'id': 'fox-news', 'name': 'Fox News'}",JASON CHAFFETZ: A part of the Twitter Files didn't receive as much attention as the rest,Fox News Staff,https://www.foxnews.com/media/jason-chaffetz-part-twitter-files-didnt-receive-much-attention-rest
97,2023-01-25T21:00:53Z,"{'id': 'fox-news', 'name': 'Fox News'}",Miranda Devine says 'unusual' Hunter Biden email may have contained information from classified docs,Fox News Staff,https://www.foxnews.com/media/miranda-devine-unusual-hunter-biden-email-contained-information-classified-docs
98,2023-01-30T23:38:53Z,"{'id': 'fox-news', 'name': 'Fox News'}",Warren says GOP has been trying to 'smear' Rep. Omar for years amid move to remove her from key committee,Louis Casiano,https://www.foxnews.com/politics/warren-gop-ilhan-omar-remove-committee
99,2023-02-01T03:53:18Z,"{'id': 'fox-news', 'name': 'Fox News'}",SEAN HANNITY: The self-proclaimed most transparent White House in history hid this discovery from you,Fox News Staff,https://www.foxnews.com/media/sean-hannity-biden-white-house-classified-fbi
